C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_12_811.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_12_811.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_12_811.jpg,0,0,0,3.891765
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_12_887.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_12_887.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_12_887.jpg,0,0,0,3.868284
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_12_969.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_12_969.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_12_969.jpg,0,0,0,3.836345
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_13_052.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_13_052.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_13_052.jpg,0,0.05271603,0,3.807162
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_13_122.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_13_122.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_13_122.jpg,0,0.2621305,0,3.929118
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_13_189.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_13_189.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_13_189.jpg,0,0.416771,0,4.164375
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_13_268.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_13_268.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_13_268.jpg,0,0.654266,0,4.688748
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_13_345.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_13_345.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_13_345.jpg,0,0.8911732,0,5.431659
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_13_421.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_13_421.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_13_421.jpg,0,1,0,6.340683
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_13_500.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_13_500.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_13_500.jpg,0,1,0,7.255121
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_13_572.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_13_572.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_13_572.jpg,0,1,0,8.162577
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_13_657.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_13_657.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_13_657.jpg,0,1,0,9.062924
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_13_740.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_13_740.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_13_740.jpg,0,1,0,9.956213
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_13_822.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_13_822.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_13_822.jpg,0,1,0,10.84245
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_13_900.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_13_900.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_13_900.jpg,0,1,0,11.55661
C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\center_2017_08_04_20_49_13_987.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\left_2017_08_04_20_49_13_987.jpg,C:\Users\sombra\Desktop\src\track_1_loop_backwards\IMG\right_2017_08_04_20_49_13_987.jpg,0,1,0,12.57731
