C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\center_2017_08_06_10_21_02_326.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\left_2017_08_06_10_21_02_326.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\right_2017_08_06_10_21_02_326.jpg,0,1,0,8.118414
C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\center_2017_08_06_10_21_02_396.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\left_2017_08_06_10_21_02_396.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\right_2017_08_06_10_21_02_396.jpg,0,1,0,9.019777
C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\center_2017_08_06_10_21_02_466.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\left_2017_08_06_10_21_02_466.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\right_2017_08_06_10_21_02_466.jpg,0,1,0,9.691332
C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\center_2017_08_06_10_21_02_534.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\left_2017_08_06_10_21_02_534.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\right_2017_08_06_10_21_02_534.jpg,0,1,0,10.58055
C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\center_2017_08_06_10_21_02_604.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\left_2017_08_06_10_21_02_604.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\right_2017_08_06_10_21_02_604.jpg,0,1,0,11.24271
C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\center_2017_08_06_10_21_02_674.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\left_2017_08_06_10_21_02_674.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\right_2017_08_06_10_21_02_674.jpg,0,1,0,11.87245
C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\center_2017_08_06_10_21_02_743.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\left_2017_08_06_10_21_02_743.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\right_2017_08_06_10_21_02_743.jpg,0,1,0,12.74738
C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\center_2017_08_06_10_21_02_815.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\left_2017_08_06_10_21_02_815.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\right_2017_08_06_10_21_02_815.jpg,0,1,0,13.73379
C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\center_2017_08_06_10_21_02_884.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\left_2017_08_06_10_21_02_884.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\right_2017_08_06_10_21_02_884.jpg,0,1,0,14.0551
C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\center_2017_08_06_10_21_02_951.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\left_2017_08_06_10_21_02_951.jpg,C:\Users\sombra\Code\udacity\CarND-Behavioral-Cloning-P3\training_data\track_2_loop_1\IMG\right_2017_08_06_10_21_02_951.jpg,0,1,0,15.02923
